dep;jour;current_hosp;current_critical;total_returned_home;total_death;cumulative_hosp;cumulative_critical;cumulative_death;cumulative_returned_home;new_hosp;new_critical;new_death;new_returned_home;current_men_hosp;current_men_critical;total_men_returned_home;total_men_death;current_women_hosp;current_women_critical;total_women_returned_home;total_women_death
55;2020-04-18;152;18;229;66;467;49;67;245;15;2;3;7;82;16;118;38;69;2;111;28
55;2020-04-19;155;18;231;68;474;49;69;247;7;0;2;2;84;16;119;38;70;2;112;30
55;2020-04-20;154;17;236;71;481;49;72;252;7;0;3;5;80;14;122;39;73;3;114;32
55;2020-04-21;145;15;246;74;486;49;75;262;5;0;3;10;73;12;129;41;71;3;117;33
55;2020-04-22;145;14;254;77;497;49;79;271;11;0;4;9;74;11;130;42;70;3;124;35
55;2020-04-23;133;15;250;78;504;50;80;279;7;1;1;8;68;10;127;43;65;5;123;35
55;2020-04-24;135;15;254;77;509;50;80;283;5;0;0;4;70;9;127;43;65;6;127;34
55;2020-04-25;130;14;257;80;511;50;83;286;2;0;3;3;66;9;129;44;64;5;128;36
55;2020-04-26;131;14;258;81;514;50;84;287;3;0;1;1;67;9;129;45;64;5;129;36
56;2020-03-19;42;12;53;9;11;1;3;2;11;1;3;2;26;9;22;5;16;3;31;4
56;2020-03-20;49;12;29;9;17;1;3;4;6;0;0;2;28;9;14;5;21;3;15;4
56;2020-03-21;62;11;28;12;41;5;6;5;24;4;3;1;34;8;12;7;28;3;16;5
56;2020-03-22;77;15;29;13;52;9;7;9;11;4;1;4;47;12;12;8;30;3;17;5
56;2020-03-23;67;14;36;17;57;9;11;13;5;0;4;4;42;11;16;10;25;3;20;7
56;2020-03-24;67;14;43;17;66;10;11;21;9;1;0;8;41;12;19;10;26;2;24;7
56;2020-03-25;69;13;52;20;80;10;14;30;14;0;3;9;44;12;24;12;25;1;28;8
56;2020-03-26;89;18;57;21;107;15;15;35;27;5;1;5;60;17;26;13;29;1;31;8
56;2020-03-27;89;19;67;25;120;18;19;45;13;3;4;10;61;18;32;15;28;1;35;10
56;2020-03-28;93;25;74;25;134;24;19;52;14;6;0;7;62;23;36;15;31;2;38;10
56;2020-03-29;98;26;79;28;148;25;22;57;14;1;3;5;66;24;38;16;32;2;41;12
56;2020-03-30;106;29;79;29;164;28;23;60;16;3;1;3;65;27;39;17;41;2;40;12
56;2020-03-31;117;30;81;30;177;31;24;64;13;3;1;4;72;26;39;18;45;4;42;12
56;2020-04-01;133;32;86;32;203;37;26;69;26;6;2;5;76;27;40;19;57;5;46;13
56;2020-04-02;138;30;95;35;221;40;29;78;18;3;3;9;84;26;43;20;54;4;52;15
56;2020-04-03;143;29;98;37;234;45;31;82;13;5;2;4;83;24;44;22;60;5;54;15
56;2020-04-04;136;24;110;40;242;48;34;95;8;3;3;13;78;21;52;24;58;3;58;16
56;2020-04-05;135;24;113;45;250;49;39;98;8;1;5;3;79;20;53;27;55;3;60;18
56;2020-04-06;147;35;119;48;260;50;42;104;10;1;3;6;91;31;57;28;56;4;62;20
56;2020-04-07;144;34;127;52;269;52;46;113;9;2;4;9;91;31;62;30;53;3;65;22
56;2020-04-08;154;34;149;55;303;53;49;135;34;1;3;22;97;30;77;32;57;4;72;23
56;2020-04-09;147;33;162;55;309;54;49;148;6;1;0;13;91;30;87;32;56;3;75;23
56;2020-04-10;139;34;175;56;316;56;51;161;7;2;2;13;82;30;95;33;57;4;80;23
56;2020-04-11;130;35;194;59;330;60;54;179;14;4;3;18;81;32;104;35;49;3;90;24
56;2020-04-12;132;34;197;60;337;62;55;183;7;2;1;4;82;30;106;36;50;4;91;24
56;2020-04-13;131;35;200;60;339;64;55;186;2;2;0;3;82;31;107;36;49;4;93;24
56;2020-04-14;127;34;207;65;347;66;60;193;8;2;5;7;78;30;112;39;49;4;95;26
56;2020-04-15;118;31;215;69;350;66;64;202;3;0;4;9;73;27;117;41;45;4;98;28
56;2020-04-16;115;30;221;71;355;66;67;208;5;0;3;6;70;26;121;44;45;4;100;27
56;2020-04-17;116;28;225;71;361;66;67;212;6;0;0;4;71;24;123;44;45;4;102;27
56;2020-04-18;116;26;235;72;372;67;68;223;11;1;1;11;70;22;129;45;46;4;106;27
56;2020-04-19;118;25;234;73;374;67;69;223;2;0;1;0;71;21;128;46;47;4;106;27
56;2020-04-20;120;25;236;74;379;67;70;225;5;0;1;2;70;21;129;46;49;4;107;28
56;2020-04-21;120;22;243;75;388;68;71;232;9;1;1;7;67;19;134;46;53;3;109;29
56;2020-04-22;119;21;249;75;396;69;71;238;8;1;0;6;69;19;138;46;50;2;111;29
56;2020-04-23;126;21;253;75;407;69;71;242;11;0;0;4;72;19;141;46;53;2;112;29
56;2020-04-24;132;17;260;75;421;69;71;249;14;0;0;7;73;15;146;46;58;2;114;29
56;2020-04-25;126;16;265;76;422;69;72;255;1;0;1;6;69;14;148;47;56;2;117;29
56;2020-04-26;125;16;267;76;423;70;72;257;1;1;0;2;68;14;150;47;56;2;117;29
57;2020-03-19;194;46;15;19;37;15;4;5;37;15;4;5;109;36;8;8;84;10;7;11
57;2020-03-20;257;61;24;23;113;29;7;13;76;14;3;8;139;46;10;8;116;15;13;15
57;2020-03-21;286;64;34;25;182;40;10;28;69;11;3;15;153;48;17;8;130;16;16;17
57;2020-03-22;332;72;51;32;246;48;21;40;64;8;11;12;179;57;26;11;151;15;24;21
57;2020-03-23;391;83;58;53;314;60;38;48;68;12;17;8;202;61;29;25;184;22;28;28
57;2020-03-24;525;101;80;65;486;87;50;72;172;27;12;24;275;76;38;33;240;24;40;32
57;2020-03-25;567;115;114;79;577;106;64;106;91;19;14;34;301;89;55;40;256;25;56;39
57;2020-03-26;642;120;144;99;702;118;84;136;125;12;20;30;344;94;67;52;288;24;73;47
57;2020-03-27;691;127;171;122;805;133;108;164;103;15;24;28;377;99;75;65;304;26;91;57
57;2020-03-28;747;145;203;152;927;158;138;196;122;25;30;32;422;114;86;85;316;29;112;66
57;2020-03-29;809;161;214;163;1013;180;149;207;86;22;11;11;460;126;89;92;341;34;120;70
57;2020-03-30;871;170;235;182;1129;204;168;228;116;24;19;21;493;135;99;104;370;34;131;77
57;2020-03-31;947;180;259;193;1250;225;179;252;121;21;11;24;532;142;111;114;405;36;143;78
57;2020-04-01;1021;181;305;212;1396;241;198;299;146;16;19;47;575;139;134;128;435;40;166;83
57;2020-04-02;1030;175;362;242;1505;259;228;356;109;18;30;57;579;131;164;148;442;43;192;93
57;2020-04-03;1026;168;432;282;1630;274;270;426;125;15;42;70;586;122;194;171;431;45;232;110
57;2020-04-04;1028;167;473;312;1712;287;300;468;82;13;30;42;577;119;219;192;442;47;248;119
57;2020-04-05;1018;168;517;337;1776;299;325;512;64;12;25;44;567;118;246;204;442;49;265;132
57;2020-04-06;1011;173;567;358;1850;318;346;563;74;19;21;51;565;121;273;216;436;50;288;141
57;2020-04-07;1020;173;630;389;1964;330;377;626;114;12;31;63;553;117;308;231;458;54;315;157
57;2020-04-08;1002;167;692;414;2040;339;406;690;76;9;29;64;539;110;344;243;457;56;343;169
57;2020-04-09;1022;166;737;429;2129;347;422;742;89;8;16;52;540;110;369;251;477;56;363;175
57;2020-04-10;1052;160;788;452;2245;348;446;800;116;1;24;58;547;108;401;257;499;52;382;192
57;2020-04-11;1038;160;814;467;2277;355;461;826;32;7;15;26;539;109;414;268;493;51;395;196
57;2020-04-12;1050;159;842;480;2330;358;474;855;53;3;13;29;537;108;429;278;505;51;408;199
57;2020-04-13;1047;164;856;497;2357;369;491;870;27;11;17;15;532;108;441;288;508;56;410;206
57;2020-04-14;1064;162;879;513;2420;373;507;893;63;4;16;23;543;108;452;297;516;54;422;213
57;2020-04-15;1071;159;949;531;2514;381;525;965;94;8;18;72;542;107;490;304;525;52;454;224
57;2020-04-16;1069;154;1010;542;2585;386;536;1026;71;5;11;61;532;103;524;310;534;51;481;228
57;2020-04-17;1055;155;1060;549;2634;394;544;1080;49;8;8;54;529;106;545;313;522;49;510;232
57;2020-04-18;1024;150;1117;560;2675;401;556;1139;41;7;12;59;522;105;572;320;497;45;540;236
57;2020-04-19;1006;148;1136;569;2686;404;565;1158;11;3;9;19;514;102;579;324;487;46;552;241
57;2020-04-20;1006;143;1158;579;2722;406;575;1180;36;2;10;22;511;99;591;329;490;44;562;246
57;2020-04-21;988;140;1198;586;2753;410;582;1225;31;4;7;45;501;97;607;333;482;43;586;249
57;2020-04-22;994;137;1240;594;2811;416;593;1269;58;6;11;44;507;95;625;337;482;42;609;253
57;2020-04-23;980;140;1299;602;2867;423;601;1328;56;7;8;59;502;98;654;342;474;42;639;256
57;2020-04-24;945;138;1351;610;2905;427;610;1381;38;4;9;53;484;96;683;345;457;42;662;261
57;2020-04-25;895;130;1413;623;2935;429;623;1444;30;2;13;63;457;93;722;353;434;37;685;266
57;2020-04-26;890;130;1432;626;2952;433;626;1464;17;4;3;20;450;91;731;355;436;39;695;267
58;2020-03-19;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
58;2020-03-20;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
58;2020-03-21;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
58;2020-03-22;1;1;0;0;2;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0
58;2020-03-23;3;2;0;0;3;2;0;0;1;0;0;0;2;2;0;0;1;0;0;0
58;2020-03-24;3;2;0;0;3;2;0;0;0;0;0;0;2;2;0;0;1;0;0;0
58;2020-03-25;3;2;0;0;3;2;0;0;0;0;0;0;2;2;0;0;1;0;0;0
58;2020-03-26;4;2;0;0;4;2;0;0;1;0;0;0;2;2;0;0;2;0;0;0
58;2020-03-27;6;3;0;0;6;3;0;0;2;1;0;0;3;3;0;0;3;0;0;0
58;2020-03-28;7;4;1;0;8;4;0;1;2;1;0;1;4;4;0;0;3;0;1;0
58;2020-03-29;9;6;1;0;8;4;0;1;0;0;0;0;6;6;0;0;3;0;1;0
58;2020-03-30;12;7;1;0;11;5;0;1;3;1;0;0;9;7;0;0;3;0;1;0
58;2020-03-31;12;8;1;2;13;6;2;1;2;1;2;0;8;7;0;1;4;1;1;1
58;2020-04-01;12;9;1;3;14;7;3;1;1;1;1;0;8;8;0;2;4;1;1;1
58;2020-04-02;15;7;2;4;20;7;4;2;6;0;1;1;6;6;1;3;9;1;1;1
58;2020-04-03;21;7;2;5;27;7;5;2;7;0;1;0;7;6;1;3;14;1;1;2
58;2020-04-04;27;8;5;5;35;7;5;6;8;0;0;4;11;7;0;3;16;1;5;2
58;2020-04-05;34;11;6;5;43;10;5;7;8;3;0;1;17;10;0;3;17;1;6;2
58;2020-04-06;36;10;6;6;47;10;6;7;4;0;1;0;17;9;0;3;19;1;6;3
58;2020-04-07;34;9;8;7;48;10;7;9;1;0;1;2;16;8;0;4;18;1;8;3
58;2020-04-08;36;9;11;7;53;11;7;12;5;1;0;3;15;7;2;4;21;2;9;3
58;2020-04-09;37;8;11;7;54;11;7;12;1;0;0;0;16;6;2;4;21;2;9;3
58;2020-04-10;48;10;13;7;67;13;7;14;13;2;0;2;22;7;2;4;26;3;11;3
58;2020-04-11;53;10;15;7;74;13;7;16;7;0;0;2;23;7;3;4;30;3;12;3
58;2020-04-12;56;10;16;7;77;14;7;17;3;1;0;1;24;8;4;4;32;2;12;3
58;2020-04-13;60;11;16;8;82;16;8;17;5;2;1;0;24;8;4;5;36;3;12;3
58;2020-04-14;58;10;17;12;84;16;12;18;2;0;4;1;22;8;4;7;36;2;13;5
58;2020-04-15;55;11;21;12;85;17;12;22;1;1;0;4;21;8;5;7;34;3;16;5
58;2020-04-16;63;11;22;12;95;18;12;23;10;1;0;1;22;8;5;7;41;3;17;5
58;2020-04-17;61;10;26;12;98;18;12;27;3;0;0;4;22;7;7;7;39;3;19;5
58;2020-04-18;60;11;28;14;101;20;14;29;3;2;2;2;21;8;9;8;39;3;19;6
58;2020-04-19;59;11;28;15;103;21;15;29;2;1;1;0;21;7;9;9;38;4;19;6
58;2020-04-20;58;10;28;18;105;21;18;29;2;0;3;0;20;6;9;10;38;4;19;8
58;2020-04-21;58;9;29;19;107;23;19;30;2;2;1;1;19;5;10;10;39;4;19;9
58;2020-04-22;55;7;31;21;109;23;21;32;2;0;2;2;19;5;10;10;36;2;21;11
58;2020-04-23;51;7;38;21;112;23;21;39;3;0;0;7;18;5;12;10;33;2;26;11
58;2020-04-24;52;8;41;21;115;24;21;42;3;1;0;3;22;6;12;10;30;2;29;11
58;2020-04-25;52;8;43;22;118;24;22;44;3;0;1;2;21;6;13;11;31;2;30;11
58;2020-04-26;51;7;43;22;118;24;22;44;0;0;0;0;20;5;13;11;31;2;30;11
59;2020-03-19;138;35;36;5;73;13;3;24;73;13;3;24;83;27;23;3;55;8;13;2
59;2020-03-20;112;39;35;5;92;22;4;28;19;9;1;4;65;28;24;1;47;11;11;4
59;2020-03-21;79;43;17;5;122;38;5;35;30;16;1;7;53;33;9;1;26;10;8;4
59;2020-03-22;96;43;20;11;154;45;12;37;32;7;7;2;58;33;12;6;38;10;8;5
59;2020-03-23;145;68;30;15;212;71;14;48;58;26;2;11;90;51;19;8;55;17;11;7
59;2020-03-24;183;76;32;19;262;86;18;50;50;15;4;2;110;57;21;12;73;19;11;7
59;2020-03-25;239;93;36;20;325;106;19;55;63;20;1;5;145;70;22;12;94;23;14;8
59;2020-03-26;283;106;50;27;391;123;26;69;66;17;7;14;170;80;27;16;113;26;23;11
59;2020-03-27;331;129;77;35;475;157;34;96;84;34;8;27;193;95;43;20;137;33;34;15
59;2020-03-28;389;143;93;40;553;174;39;112;78;17;5;16;218;105;54;23;171;38;39;17
59;2020-03-29;446;157;111;43;633;197;42;131;80;23;3;19;256;113;61;25;190;44;50;18
59;2020-03-30;512;180;135;55;738;223;54;157;105;26;12;26;299;130;71;32;212;50;63;23
59;2020-03-31;573;210;179;66;868;262;65;201;130;39;11;44;347;151;92;37;224;59;86;29
59;2020-04-01;613;221;215;81;965;283;80;237;97;21;15;36;370;156;110;47;236;64;104;34
59;2020-04-02;703;239;257;101;1125;322;101;280;160;39;21;43;413;166;131;63;284;72;125;38
59;2020-04-03;729;248;301;123;1225;345;123;326;100;23;22;46;424;176;162;71;298;70;138;52
59;2020-04-04;773;258;339;134;1320;365;136;366;95;20;13;40;449;182;178;76;318;74;161;57
59;2020-04-05;828;266;353;146;1399;384;148;380;79;19;12;14;477;188;182;86;344;76;171;59
59;2020-04-06;872;264;391;165;1511;401;167;419;112;17;19;39;494;192;205;94;367;70;186;70
59;2020-04-07;891;279;454;182;1612;420;184;482;101;19;17;63;495;202;244;105;382;75;210;76
59;2020-04-08;895;273;526;197;1702;427;199;555;90;7;15;73;494;203;283;110;388;68;242;85
59;2020-04-09;912;268;576;213;1791;441;215;606;89;14;16;51;488;197;313;119;412;69;261;92
59;2020-04-10;937;270;634;228;1895;457;230;665;104;16;15;59;493;196;344;125;435;73;288;101
59;2020-04-11;935;267;680;248;1966;466;250;716;71;9;20;51;490;192;371;134;433;72;307;111
59;2020-04-12;950;266;691;259;2006;468;261;727;40;2;11;11;497;191;378;140;441;72;311;116
59;2020-04-13;970;266;698;274;2047;477;276;735;41;9;15;8;503;194;384;147;455;69;312;124
59;2020-04-14;984;258;722;295;2108;483;297;759;61;6;21;24;507;190;395;154;467;65;324;137
59;2020-04-15;946;251;814;316;2187;487;318;852;79;4;21;93;490;186;431;165;446;63;380;147
59;2020-04-16;934;238;876;331;2261;495;333;915;74;8;15;63;487;177;461;174;437;59;412;153
59;2020-04-17;917;238;926;347;2318;509;350;976;57;14;17;61;478;173;484;183;430;64;439;160
59;2020-04-18;923;234;955;355;2363;513;358;1006;45;4;8;30;469;171;505;189;445;62;447;163
59;2020-04-19;927;231;973;361;2395;523;364;1025;32;10;6;19;475;168;514;192;445;62;454;165
59;2020-04-20;957;228;990;368;2449;526;371;1043;54;3;7;18;487;164;521;196;462;64;464;167
59;2020-04-21;932;217;1060;381;2511;536;384;1114;62;10;13;71;483;160;551;202;442;57;502;174
59;2020-04-22;932;207;1089;390;2551;541;393;1144;40;5;9;30;483;155;563;206;443;51;518;179
59;2020-04-23;927;210;1125;396;2592;548;399;1183;41;7;6;39;484;157;578;208;437;52;539;183
59;2020-04-24;909;203;1164;403;2622;553;406;1223;30;5;7;40;470;150;598;212;434;52;556;186
59;2020-04-25;900;190;1197;408;2658;554;412;1256;36;1;6;33;463;139;617;213;432;50;570;190
59;2020-04-26;898;192;1204;409;2665;557;413;1263;7;3;1;7;464;141;620;214;429;50;574;190
60;2020-03-19;109;21;23;14;43;3;11;8;43;3;11;8;59;15;15;9;50;6;8;5
60;2020-03-20;123;28;30;18;54;9;12;12;11;6;1;4;67;20;18;12;56;8;12;6
60;2020-03-21;138;28;43;18;84;10;12;26;30;1;0;14;74;19;24;12;64;9;19;6
60;2020-03-22;147;28;47;19;98;11;13;30;14;1;1;4;81;19;25;13;66;9;22;6
60;2020-03-23;174;31;54;29;142;14;23;37;44;3;10;7;93;20;29;20;80;11;25;9
60;2020-03-24;189;35;71;38;183;18;32;54;41;4;9;17;99;23;42;25;90;12;29;13
60;2020-03-25;210;43;78;44;217;28;38;61;34;10;6;7;114;29;45;28;96;14;33;16
60;2020-03-26;224;45;109;58;278;35;52;92;61;7;14;31;121;30;63;35;103;15;46;23
60;2020-03-27;232;52;120;66;308;45;61;104;30;10;9;12;123;34;69;40;109;18;51;26
60;2020-03-28;245;49;127;77;345;45;72;111;37;0;11;7;123;32;74;49;122;17;53;28
60;2020-03-29;259;49;129;82;368;48;77;114;23;3;5;3;130;32;77;52;129;17;52;30
60;2020-03-30;276;52;139;90;403;53;85;124;35;5;8;10;137;33;81;57;139;19;58;33
60;2020-03-31;278;56;150;99;443;58;100;135;40;5;15;11;147;37;85;64;130;18;65;35
60;2020-04-01;293;60;183;119;513;67;120;168;70;9;20;33;159;43;101;75;133;16;82;44
60;2020-04-02;354;73;215;126;612;79;127;200;99;12;7;32;191;54;121;80;162;18;94;46
60;2020-04-03;356;72;243;141;659;84;142;229;47;5;15;29;194;54;133;88;160;17;110;53
60;2020-04-04;344;71;270;149;682;85;150;258;23;1;8;29;186;53;147;93;156;17;123;55
60;2020-04-05;358;73;276;151;706;87;152;264;24;2;2;6;194;55;150;94;160;17;126;56
60;2020-04-06;377;72;284;161;744;88;162;274;38;1;10;10;202;54;155;98;170;17;128;62
60;2020-04-07;408;71;314;178;825;97;179;306;81;9;17;32;217;53;173;106;185;17;140;71
60;2020-04-08;424;70;360;188;900;104;189;354;75;7;10;48;217;53;200;112;199;16;159;75
60;2020-04-09;424;70;383;189;928;107;191;377;28;3;2;23;211;52;211;113;206;17;170;75
60;2020-04-10;434;70;409;196;973;112;200;404;45;5;9;27;212;52;226;118;216;17;181;76
60;2020-04-11;444;71;427;204;1011;114;209;424;38;2;9;20;218;53;237;121;219;17;187;82
60;2020-04-12;463;73;442;214;1054;118;219;439;43;4;10;15;222;53;243;128;235;19;195;85
60;2020-04-13;461;72;444;221;1061;118;226;441;7;0;7;2;221;53;243;133;234;18;197;87
60;2020-04-14;458;70;468;230;1094;121;235;465;33;3;9;24;220;51;257;138;233;18;206;91
60;2020-04-15;481;67;483;243;1149;124;248;481;55;3;13;16;231;48;266;142;246;18;212;100
60;2020-04-16;476;67;516;252;1190;127;258;515;41;3;10;34;225;47;284;148;247;19;227;103
60;2020-04-17;492;66;537;258;1235;130;264;537;45;3;6;22;229;47;291;151;258;18;241;106
60;2020-04-18;494;65;546;261;1249;132;267;546;14;2;3;9;232;45;294;153;257;19;247;107
60;2020-04-19;508;64;557;265;1280;135;271;558;31;3;4;12;238;48;298;155;263;16;254;109
60;2020-04-20;495;60;570;278;1293;136;284;572;13;1;13;14;234;45;301;163;256;15;264;114
60;2020-04-21;487;58;597;283;1316;138;289;599;23;2;5;27;226;42;315;167;257;16;277;115
60;2020-04-22;461;54;632;292;1339;141;298;635;23;3;9;36;209;38;338;169;248;16;289;122
60;2020-04-23;464;54;649;298;1364;145;304;654;25;4;6;19;209;37;342;172;251;17;302;125
60;2020-04-24;457;51;678;304;1393;147;310;684;29;2;6;30;205;37;355;176;248;14;318;127
60;2020-04-25;461;48;688;308;1406;147;314;694;13;0;4;10;207;35;360;178;250;13;323;129
60;2020-04-26;463;47;690;309;1411;148;315;696;5;1;1;2;211;36;360;178;248;11;325;130
61;2020-03-19;2;0;3;0;2;1;0;2;2;1;0;2;1;0;1;0;1;0;2;0
61;2020-03-20;3;1;4;0;2;1;0;2;0;0;0;0;2;1;1;0;1;0;3;0
61;2020-03-21;4;1;3;0;2;1;0;2;0;0;0;0;2;1;1;0;2;0;2;0
61;2020-03-22;4;1;3;0;2;1;0;2;0;0;0;0;2;1;1;0;2;0;2;0
61;2020-03-23;6;2;7;0;8;2;0;6;6;1;0;4;4;2;3;0;2;0;4;0
61;2020-03-24;8;2;10;0;13;2;0;9;5;0;0;3;6;2;5;0;2;0;5;0
61;2020-03-25;11;4;20;1;27;4;1;19;14;2;1;10;8;3;7;1;3;1;13;0
61;2020-03-26;14;5;24;1;34;5;1;23;7;1;0;4;9;3;8;1;5;2;16;0
61;2020-03-27;15;5;25;1;36;6;1;24;2;1;0;1;10;4;9;1;5;1;16;0
61;2020-03-28;19;5;28;1;42;6;1;27;6;0;0;3;12;4;11;1;7;1;17;0
61;2020-03-29;25;5;28;1;48;6;1;27;6;0;0;0;16;4;11;1;9;1;17;0
61;2020-03-30;28;6;29;1;52;7;1;28;4;1;0;1;17;5;12;1;11;1;17;0
61;2020-03-31;37;6;35;3;69;9;3;34;17;2;2;6;21;5;14;2;16;1;21;1
61;2020-04-01;49;6;42;5;89;9;5;41;20;0;2;7;27;5;18;2;22;1;24;3
61;2020-04-02;58;8;42;7;100;11;7;41;11;2;2;0;33;7;18;3;25;1;24;4
61;2020-04-03;59;9;45;8;107;12;8;44;7;1;1;3;34;8;20;4;25;1;25;4
61;2020-04-04;63;13;50;8;118;15;8;49;11;3;0;5;39;11;21;4;24;2;29;4
61;2020-04-05;67;14;51;9;125;17;9;50;7;2;1;1;43;12;21;4;24;2;30;5
61;2020-04-06;65;15;58;9;131;17;9;58;6;0;0;8;42;13;22;4;23;2;36;5
61;2020-04-07;68;15;67;11;145;17;11;67;14;0;2;9;44;13;25;6;24;2;42;5
61;2020-04-08;68;14;78;12;158;17;12;78;13;0;1;11;43;13;31;7;25;1;47;5
61;2020-04-09;72;14;79;14;164;17;14;79;6;0;2;1;44;13;31;9;28;1;48;5
61;2020-04-10;75;13;89;14;179;17;14;89;15;0;0;10;48;12;31;9;27;1;58;5
61;2020-04-11;67;13;98;16;184;18;16;98;5;1;2;9;45;12;34;10;22;1;64;6
61;2020-04-12;73;14;99;17;190;19;17;99;6;1;1;1;49;13;34;10;24;1;65;7
61;2020-04-13;71;14;101;19;191;20;19;101;1;1;2;2;47;13;36;12;24;1;65;7
61;2020-04-14;74;13;107;19;200;20;19;107;9;0;0;6;48;12;37;12;26;1;70;7
61;2020-04-15;71;13;114;20;208;21;20;115;8;1;1;8;45;12;40;13;26;1;74;7
61;2020-04-16;68;11;119;20;212;21;20;120;4;0;0;5;43;10;42;13;25;1;77;7
61;2020-04-17;70;13;119;23;219;22;23;123;7;1;3;3;43;11;44;16;27;2;75;7
61;2020-04-18;67;13;127;23;223;22;23;131;4;0;0;8;41;11;46;16;26;2;81;7
61;2020-04-19;70;13;127;24;226;22;24;131;3;0;1;0;44;11;46;16;26;2;81;8
61;2020-04-20;66;13;132;25;230;22;25;136;4;0;1;5;42;11;50;16;24;2;82;9
61;2020-04-21;63;13;139;25;232;23;25;143;2;1;0;7;42;12;52;16;20;1;87;9
61;2020-04-22;62;13;141;27;235;23;27;145;3;0;2;2;41;12;54;17;20;1;87;10
61;2020-04-23;65;13;142;27;237;23;27;146;2;0;0;1;42;12;55;17;22;1;87;10
61;2020-04-24;59;13;147;27;240;25;27;151;3;2;0;5;37;13;59;17;21;0;88;10
61;2020-04-25;66;13;148;27;249;25;27;151;9;0;0;0;38;13;59;17;27;0;89;10
61;2020-04-26;66;13;147;27;249;25;27;151;0;0;0;0;38;13;59;17;27;0;88;10
62;2020-03-19;30;11;25;0;30;6;0;13;30;6;0;13;18;8;15;0;12;3;10;0
62;2020-03-20;50;20;35;1;56;15;1;19;26;9;1;6;30;14;21;0;20;6;14;1
62;2020-03-21;44;18;27;1;67;17;1;25;11;2;0;6;31;16;17;0;13;2;10;1
62;2020-03-22;49;20;30;1;73;19;1;29;6;2;0;4;35;18;18;0;14;2;12;1
62;2020-03-23;65;28;33;3;95;28;3;29;22;9;2;0;44;23;19;1;21;5;14;2
62;2020-03-24;85;34;34;6;127;38;6;30;32;10;3;1;49;26;19;4;36;8;15;2
62;2020-03-25;103;40;42;8;155;46;8;39;28;8;2;9;63;32;24;5;40;8;18;3
62;2020-03-26;119;43;52;9;184;51;9;49;29;5;1;10;73;33;28;6;46;10;24;3
62;2020-03-27;121;44;61;9;200;54;9;58;16;3;0;9;74;33;34;6;47;11;27;3
62;2020-03-28;149;54;69;12;239;66;12;67;39;12;3;9;92;42;36;8;57;12;33;4
62;2020-03-29;168;58;74;13;266;70;13;72;27;4;1;5;105;45;37;8;63;13;37;5
62;2020-03-30;191;75;83;17;307;89;17;81;41;19;4;9;121;58;44;9;69;17;39;8
62;2020-03-31;215;84;94;19;341;96;19;92;34;7;2;11;130;65;52;11;85;19;42;8
62;2020-04-01;275;93;104;23;416;107;23;102;75;11;4;10;162;70;54;13;112;23;50;10
62;2020-04-02;290;99;128;27;460;115;27;126;44;8;4;24;170;75;71;16;119;24;57;11
62;2020-04-03;343;116;157;34;549;133;34;156;89;18;7;30;206;90;85;19;137;26;71;15
62;2020-04-04;363;122;178;42;596;142;42;177;47;9;8;21;209;93;101;24;154;29;76;18
62;2020-04-05;363;122;188;46;609;146;46;187;13;4;4;10;209;93;104;26;153;29;83;20
62;2020-04-06;391;123;201;55;660;152;55;200;51;6;9;13;218;94;113;31;171;29;87;24
62;2020-04-07;431;123;222;64;731;163;64;223;71;11;9;23;244;95;120;36;184;28;101;28
62;2020-04-08;434;119;258;74;785;170;75;259;54;7;11;36;244;94;139;44;188;25;117;30
62;2020-04-09;457;126;285;81;836;177;82;287;51;7;7;28;256;98;153;48;199;28;130;33
62;2020-04-10;446;104;334;92;886;182;94;338;50;5;12;51;246;79;177;54;198;25;154;38
62;2020-04-11;434;98;352;96;913;185;98;370;27;3;4;32;237;74;184;56;195;24;165;40
62;2020-04-12;440;95;372;103;952;187;105;392;39;2;7;22;238;72;195;60;200;23;174;43
62;2020-04-13;447;92;385;105;980;190;107;406;28;3;2;14;239;68;203;62;206;24;179;43
62;2020-04-14;463;97;397;114;1017;197;116;419;37;7;9;13;241;73;210;69;220;24;184;45
62;2020-04-15;471;104;437;127;1077;215;130;464;60;18;14;45;246;76;227;77;223;28;207;50
62;2020-04-16;491;93;458;128;1139;220;138;489;62;5;8;25;259;70;234;76;228;23;219;52
62;2020-04-17;474;88;496;145;1181;224;155;527;42;4;17;38;250;68;252;87;220;20;239;58
62;2020-04-18;475;82;527;148;1221;228;158;558;40;4;3;31;247;63;267;89;224;18;255;59
62;2020-04-19;473;82;538;151;1237;229;161;570;16;1;3;12;246;62;270;90;223;19;263;61
62;2020-04-20;475;86;550;155;1257;235;165;582;20;6;4;12;248;65;275;91;223;20;270;64
62;2020-04-21;473;85;620;164;1352;238;174;668;95;3;9;86;243;65;296;96;227;19;319;68
62;2020-04-22;459;78;645;169;1376;241;179;695;24;3;5;27;238;58;304;97;217;18;336;72
62;2020-04-23;439;70;693;189;1428;247;201;743;52;6;22;48;214;50;335;112;221;18;353;77
